"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2026","1,358.00","1,375.50","1,378.60","1,341.50","23.73M","-2.58%"
"02/27/2026","1,393.90","1,398.00","1,410.40","1,388.10","12.03M","-0.92%"
"02/26/2026","1,406.80","1,398.50","1,412.90","1,391.90","16.68M","0.59%"
"02/25/2026","1,398.50","1,435.00","1,440.50","1,393.50","10.73M","-2.12%"
"02/24/2026","1,428.80","1,425.30","1,433.30","1,415.00","12.53M","0.06%"
"02/23/2026","1,428.00","1,425.00","1,434.90","1,418.30","7.76M","0.61%"
"02/20/2026","1,419.40","1,409.50","1,427.40","1,406.10","8.18M","0.70%"
"02/19/2026","1,409.50","1,443.00","1,443.00","1,400.00","11.88M","-2.21%"
"02/18/2026","1,441.30","1,427.00","1,442.10","1,419.20","5.52M","1.29%"
"02/17/2026","1,423.00","1,431.10","1,431.80","1,418.60","10.73M","-0.98%"
"02/16/2026","1,437.10","1,420.10","1,439.60","1,409.30","5.90M","1.23%"
"02/13/2026","1,419.60","1,445.50","1,450.70","1,416.30","10.76M","-2.02%"
"02/12/2026","1,448.90","1,470.00","1,473.00","1,445.50","11.14M","-1.35%"
"02/11/2026","1,468.70","1,459.60","1,470.00","1,453.60","7.11M","0.70%"
"02/10/2026","1,458.50","1,471.00","1,471.00","1,452.20","10.26M","-0.21%"
"02/09/2026","1,461.60","1,458.00","1,465.90","1,453.00","5.78M","0.74%"
"02/06/2026","1,450.80","1,441.50","1,452.80","1,433.50","8.28M","0.51%"
"02/05/2026","1,443.40","1,457.00","1,461.50","1,439.50","11.76M","-0.92%"
"02/04/2026","1,456.80","1,444.00","1,464.00","1,440.30","8.33M","1.37%"
"02/03/2026","1,437.10","1,473.90","1,489.50","1,430.20","25.46M","3.36%"
"02/02/2026","1,390.40","1,340.00","1,392.90","1,335.50","15.71M","3.22%"
"02/01/2026","1,347.00","1,396.00","1,411.00","1,335.00","9.71M","-3.47%"
"01/30/2026","1,395.40","1,382.60","1,398.00","1,378.50","11.24M","0.32%"
"01/29/2026","1,391.00","1,402.90","1,402.90","1,384.00","20.85M","-0.41%"
"01/28/2026","1,396.70","1,385.00","1,409.90","1,384.90","11.12M","1.17%"
"01/27/2026","1,380.50","1,380.00","1,391.60","1,368.00","26.30M","-0.40%"
"01/23/2026","1,386.10","1,401.80","1,407.00","1,381.00","9.84M","-1.17%"
"01/22/2026","1,402.50","1,410.10","1,419.50","1,395.00","15.72M","-0.15%"
"01/21/2026","1,404.60","1,389.50","1,412.90","1,373.00","17.35M","0.76%"
"01/20/2026","1,394.00","1,410.70","1,416.00","1,390.00","13.19M","-1.39%"
"01/19/2026","1,413.60","1,450.60","1,450.60","1,403.30","20.39M","-3.04%"
"01/16/2026","1,457.90","1,458.80","1,480.00","1,455.10","17.17M","-0.06%"
"01/14/2026","1,458.80","1,444.00","1,467.00","1,440.20","8.32M","0.41%"
"01/13/2026","1,452.80","1,485.00","1,485.80","1,444.70","13.50M","-2.05%"
"01/12/2026","1,483.20","1,475.30","1,485.30","1,451.00","8.88M","0.54%"
"01/09/2026","1,475.30","1,465.00","1,479.90","1,465.00","8.34M","0.32%"
"01/08/2026","1,470.60","1,500.00","1,503.90","1,468.80","16.52M","-2.23%"
"01/07/2026","1,504.20","1,510.00","1,520.00","1,498.00","11.20M","-0.23%"
"01/06/2026","1,507.60","1,569.00","1,569.00","1,496.30","27.42M","-4.47%"
"01/05/2026","1,578.10","1,593.00","1,611.80","1,575.30","8.70M","-0.89%"
"01/02/2026","1,592.30","1,580.00","1,594.60","1,578.20","6.60M","1.06%"
"01/01/2026","1,575.60","1,573.70","1,592.50","1,571.10","6.41M","0.33%"
"12/31/2025","1,570.40","1,541.00","1,577.00","1,541.00","5.77M","1.99%"
"12/30/2025","1,539.80","1,547.00","1,553.60","1,537.80","8.82M","-0.38%"
"12/29/2025","1,545.60","1,554.90","1,558.10","1,543.60","5.97M","-0.87%"
"12/26/2025","1,559.20","1,554.70","1,561.00","1,554.30","2.31M","0.06%"
"12/24/2025","1,558.20","1,572.70","1,575.70","1,553.60","8.82M","-0.80%"
"12/23/2025","1,570.70","1,580.90","1,580.90","1,568.10","7.51M","-0.30%"
"12/22/2025","1,575.40","1,573.50","1,577.50","1,565.30","10.18M","0.66%"
"12/19/2025","1,565.10","1,554.40","1,574.20","1,551.00","13.94M","1.34%"
"12/18/2025","1,544.40","1,535.20","1,551.50","1,535.20","6.58M","0.00%"
"12/17/2025","1,544.40","1,550.00","1,550.00","1,539.30","7.12M","0.14%"
"12/16/2025","1,542.30","1,545.00","1,551.70","1,538.80","11.73M","-0.89%"
"12/15/2025","1,556.20","1,551.20","1,558.60","1,546.50","5.77M","-0.02%"
"12/12/2025","1,556.50","1,550.80","1,559.80","1,546.10","5.11M","0.74%"
"12/11/2025","1,545.00","1,536.90","1,550.00","1,524.00","4.71M","0.53%"
"12/10/2025","1,536.90","1,534.00","1,547.50","1,531.40","7.99M","0.49%"
"12/09/2025","1,529.40","1,540.30","1,542.50","1,520.10","11.50M","-0.88%"
"12/08/2025","1,543.00","1,539.20","1,551.00","1,535.00","11.30M","0.16%"
"12/05/2025","1,540.60","1,530.40","1,545.80","1,520.60","10.18M","0.33%"
"12/04/2025","1,535.60","1,536.00","1,560.50","1,517.60","11.87M","-0.21%"
"12/03/2025","1,538.80","1,545.20","1,552.40","1,533.00","6.09M","-0.49%"
"12/02/2025","1,546.30","1,561.10","1,567.50","1,542.00","11.39M","-1.26%"
"12/01/2025","1,566.10","1,575.00","1,577.50","1,563.60","8.92M","-0.09%"
"11/28/2025","1,567.50","1,568.00","1,581.30","1,563.00","8.96M","0.26%"
"11/27/2025","1,563.40","1,575.00","1,575.50","1,556.00","9.79M","-0.41%"
"11/26/2025","1,569.90","1,542.30","1,571.60","1,540.50","14.05M","1.96%"
"11/25/2025","1,539.70","1,535.90","1,559.60","1,525.10","15.03M","0.25%"
"11/24/2025","1,535.90","1,550.00","1,550.00","1,531.80","18.43M","-0.69%"
"11/21/2025","1,546.60","1,541.00","1,557.80","1,540.10","9.62M","-0.16%"
"11/20/2025","1,549.10","1,530.00","1,550.90","1,526.70","18.17M","1.99%"
"11/19/2025","1,518.90","1,517.40","1,522.30","1,512.00","5.69M","-0.03%"
"11/18/2025","1,519.40","1,521.70","1,527.80","1,510.50","11.05M","0.07%"
"11/17/2025","1,518.30","1,520.90","1,523.70","1,511.50","5.87M","-0.04%"
"11/14/2025","1,518.90","1,505.50","1,520.90","1,505.50","7.68M","0.53%"
"11/13/2025","1,510.90","1,515.00","1,522.10","1,506.80","7.20M","-0.04%"
"11/12/2025","1,511.50","1,505.00","1,524.70","1,500.00","12.38M","1.21%"
"11/11/2025","1,493.40","1,497.00","1,498.80","1,480.20","7.13M","0.28%"
"11/10/2025","1,489.30","1,477.90","1,501.00","1,475.50","7.07M","0.76%"
"11/07/2025","1,478.00","1,494.60","1,498.40","1,475.90","7.82M","-1.21%"
"11/06/2025","1,496.10","1,484.00","1,501.60","1,476.20","16.77M","1.56%"
"11/04/2025","1,473.10","1,483.90","1,492.80","1,470.10","10.01M","-0.78%"
"11/03/2025","1,484.70","1,486.00","1,495.00","1,479.30","8.45M","-0.11%"
"10/31/2025","1,486.40","1,490.40","1,497.50","1,482.30","8.76M","-0.14%"
"10/30/2025","1,488.50","1,500.00","1,503.10","1,484.00","9.32M","-1.04%"
"10/29/2025","1,504.20","1,490.00","1,508.30","1,488.10","11.88M","1.16%"
"10/28/2025","1,486.90","1,484.10","1,492.00","1,477.60","17.63M","0.19%"
"10/27/2025","1,484.10","1,463.00","1,485.00","1,458.00","14.11M","2.24%"
"10/24/2025","1,451.60","1,450.00","1,459.80","1,441.00","9.70M","0.22%"
"10/23/2025","1,448.40","1,475.00","1,482.90","1,444.60","18.71M","-1.15%"
"10/21/2025","1,465.20","1,468.00","1,474.00","1,460.00","2.07M","-0.11%"
"10/20/2025","1,466.80","1,440.00","1,473.80","1,433.30","24.72M","3.53%"
"10/17/2025","1,416.80","1,401.00","1,423.30","1,399.10","19.34M","1.32%"
"10/16/2025","1,398.30","1,375.10","1,400.50","1,375.00","12.32M","1.75%"
"10/15/2025","1,374.30","1,383.00","1,384.00","1,372.70","10.88M","-0.12%"
"10/14/2025","1,375.90","1,380.00","1,388.00","1,370.10","9.77M","0.07%"
"10/13/2025","1,375.00","1,376.90","1,377.70","1,367.80","7.60M","-0.48%"
"10/10/2025","1,381.70","1,377.80","1,388.00","1,375.10","6.37M","0.28%"
"10/09/2025","1,377.80","1,374.00","1,380.00","1,369.10","8.83M","0.76%"
"10/08/2025","1,367.40","1,384.80","1,389.00","1,364.50","8.53M","-1.26%"
"10/07/2025","1,384.80","1,376.00","1,395.90","1,375.90","11.24M","0.71%"
"10/06/2025","1,375.00","1,360.00","1,377.40","1,359.00","12.40M","0.85%"
"10/03/2025","1,363.40","1,363.20","1,371.60","1,356.90","12.84M","-0.39%"
"10/01/2025","1,368.70","1,367.00","1,378.60","1,362.70","12.05M","0.34%"
"09/30/2025","1,364.00","1,377.10","1,377.10","1,362.80","14.60M","-0.64%"
"09/29/2025","1,372.80","1,381.60","1,389.00","1,368.00","14.23M","-0.35%"
"09/26/2025","1,377.60","1,372.00","1,382.70","1,366.00","9.88M","0.38%"
"09/25/2025","1,372.40","1,381.30","1,384.50","1,369.00","11.41M","-0.77%"
"09/24/2025","1,383.00","1,385.30","1,396.00","1,380.40","5.92M","-0.49%"
"09/23/2025","1,389.80","1,391.00","1,395.00","1,376.80","14.01M","-0.06%"
"09/22/2025","1,390.60","1,403.90","1,410.70","1,388.00","7.76M","-1.19%"
"09/19/2025","1,407.40","1,414.90","1,417.00","1,403.60","13.46M","-0.54%"
"09/18/2025","1,415.00","1,420.40","1,422.00","1,410.70","9.33M","0.08%"
"09/17/2025","1,413.80","1,407.00","1,416.20","1,406.90","7.52M","0.60%"
"09/16/2025","1,405.30","1,404.70","1,408.00","1,398.20","8.69M","0.43%"
"09/15/2025","1,399.30","1,393.00","1,400.80","1,388.60","5.40M","0.31%"
"09/12/2025","1,395.00","1,383.30","1,396.30","1,380.50","7.40M","0.85%"
"09/11/2025","1,383.30","1,376.00","1,385.50","1,375.00","9.77M","0.46%"
"09/10/2025","1,377.00","1,383.90","1,388.50","1,374.10","7.79M","0.06%"
"09/09/2025","1,376.20","1,376.60","1,381.20","1,368.70","9.75M","-0.17%"
"09/08/2025","1,378.50","1,380.00","1,386.00","1,372.40","6.99M","0.25%"
"09/05/2025","1,375.00","1,363.00","1,381.00","1,359.30","5.78M","1.16%"
"09/04/2025","1,359.30","1,371.80","1,374.00","1,357.10","13.22M","-0.97%"
"09/03/2025","1,372.60","1,369.70","1,376.50","1,360.50","7.85M","0.45%"
"09/02/2025","1,366.50","1,354.80","1,384.50","1,354.50","11.52M","0.93%"
"09/01/2025","1,353.90","1,356.00","1,363.20","1,340.60","11.23M","-0.24%"
"08/29/2025","1,357.20","1,381.10","1,403.50","1,350.00","18.76M","-2.07%"
"08/28/2025","1,385.90","1,389.90","1,392.20","1,366.50","13.16M","0.07%"
"08/26/2025","1,384.90","1,408.00","1,410.00","1,381.60","12.15M","-1.96%"
"08/25/2025","1,412.60","1,414.70","1,419.50","1,405.70","5.98M","0.24%"
"08/22/2025","1,409.20","1,420.00","1,423.40","1,407.90","5.82M","-1.09%"
"08/21/2025","1,424.80","1,425.00","1,431.90","1,420.30","11.02M","0.84%"
"08/20/2025","1,413.00","1,413.00","1,424.90","1,410.00","8.73M","-0.50%"
"08/19/2025","1,420.10","1,390.00","1,421.00","1,389.10","14.38M","2.78%"
"08/18/2025","1,381.70","1,390.00","1,394.90","1,377.00","11.79M","0.58%"
"08/14/2025","1,373.80","1,377.30","1,380.70","1,370.10","7.13M","-0.64%"
"08/13/2025","1,382.60","1,388.00","1,391.80","1,377.50","7.46M","0.16%"
"08/12/2025","1,380.40","1,381.90","1,401.90","1,375.20","12.24M","-0.42%"
"08/11/2025","1,386.20","1,370.00","1,388.00","1,361.20","10.00M","1.35%"
"08/08/2025","1,367.80","1,385.00","1,397.20","1,365.00","8.79M","-1.55%"
"08/07/2025","1,389.40","1,387.70","1,393.70","1,366.00","9.98M","-0.24%"
"08/06/2025","1,392.80","1,391.90","1,395.90","1,383.30","5.83M","0.08%"
"08/05/2025","1,391.70","1,411.00","1,411.00","1,388.10","9.32M","-1.40%"
"08/04/2025","1,411.50","1,395.10","1,416.10","1,391.70","6.31M","1.28%"
"08/01/2025","1,393.70","1,386.90","1,405.90","1,384.30","10.32M","0.25%"
"07/31/2025","1,390.20","1,388.10","1,402.60","1,382.20","17.07M","-1.41%"
"07/30/2025","1,410.10","1,418.10","1,423.30","1,401.30","7.21M","-0.49%"
"07/29/2025","1,417.10","1,383.00","1,420.20","1,383.00","10.75M","2.13%"
"07/28/2025","1,387.60","1,392.30","1,407.80","1,385.00","7.75M","-0.29%"
"07/25/2025","1,391.70","1,398.90","1,401.00","1,384.10","11.85M","-0.80%"
"07/24/2025","1,402.90","1,419.20","1,423.00","1,396.00","14.74M","-1.52%"
"07/23/2025","1,424.60","1,426.00","1,426.00","1,414.40","8.35M","0.84%"
"07/22/2025","1,412.80","1,427.40","1,431.90","1,410.70","20.40M","-1.11%"
"07/21/2025","1,428.60","1,465.00","1,476.00","1,423.10","22.44M","-3.21%"
"07/18/2025","1,476.00","1,484.80","1,484.80","1,469.10","10.30M","-0.03%"
"07/17/2025","1,476.40","1,487.40","1,489.60","1,473.90","11.85M","-0.62%"
"07/16/2025","1,485.60","1,473.00","1,491.00","1,471.50","10.41M","0.01%"
"07/15/2025","1,485.40","1,486.20","1,496.50","1,482.40","8.13M","0.11%"
"07/14/2025","1,483.70","1,492.20","1,500.00","1,479.10","10.31M","-0.77%"
"07/11/2025","1,495.20","1,512.00","1,515.00","1,490.30","7.23M","-1.45%"
"07/10/2025","1,517.20","1,519.70","1,524.70","1,507.50","10.05M","-0.12%"
"07/09/2025","1,519.00","1,536.70","1,551.00","1,510.10","8.87M","-1.21%"
"07/08/2025","1,537.60","1,536.00","1,544.90","1,530.20","7.17M","-0.25%"
"07/07/2025","1,541.50","1,526.60","1,544.80","1,525.00","7.25M","0.93%"
"07/04/2025","1,527.30","1,524.00","1,530.00","1,517.20","6.60M","0.63%"
"07/03/2025","1,517.80","1,520.80","1,531.90","1,513.00","11.28M","-0.07%"
"07/02/2025","1,518.80","1,528.40","1,530.00","1,508.70","6.36M","-0.63%"
"07/01/2025","1,528.40","1,500.60","1,531.40","1,500.10","10.37M","1.85%"
"06/30/2025","1,500.60","1,513.80","1,524.80","1,496.00","8.41M","-0.98%"
"06/27/2025","1,515.40","1,499.40","1,522.00","1,496.90","11.12M","1.34%"
"06/26/2025","1,495.30","1,469.10","1,498.80","1,465.10","14.66M","1.91%"
"06/25/2025","1,467.30","1,464.00","1,472.40","1,460.50","7.53M","1.14%"
"06/24/2025","1,450.80","1,465.00","1,475.00","1,443.10","16.40M","-0.41%"
"06/23/2025","1,456.80","1,453.00","1,463.80","1,442.00","5.99M","-0.64%"
"06/20/2025","1,466.20","1,431.00","1,471.00","1,428.10","29.01M","2.30%"
"06/19/2025","1,433.30","1,430.10","1,439.90","1,425.70","10.01M","0.22%"
"06/18/2025","1,430.10","1,430.00","1,442.80","1,425.70","6.68M","-0.08%"
"06/17/2025","1,431.20","1,448.00","1,448.00","1,425.80","10.37M","-0.46%"
"06/16/2025","1,437.80","1,426.90","1,442.40","1,424.40","8.46M","0.69%"
"06/13/2025","1,427.90","1,424.00","1,435.50","1,414.30","9.76M","-0.95%"
"06/12/2025","1,441.60","1,453.50","1,457.00","1,434.40","8.83M","-0.50%"
"06/11/2025","1,448.90","1,445.80","1,468.60","1,443.10","8.20M","0.72%"
"06/10/2025","1,438.50","1,450.00","1,453.90","1,436.00","7.91M","-0.71%"
"06/09/2025","1,448.80","1,457.00","1,457.50","1,445.30","7.89M","0.37%"
"06/06/2025","1,443.50","1,441.00","1,451.50","1,437.00","8.18M","0.08%"
"06/05/2025","1,442.40","1,428.00","1,454.70","1,423.60","13.72M","1.33%"
"06/04/2025","1,423.50","1,414.70","1,425.70","1,406.10","8.13M","1.28%"
"06/03/2025","1,405.50","1,422.30","1,426.50","1,403.40","11.25M","-0.58%"
"06/02/2025","1,413.70","1,412.10","1,417.50","1,395.60","8.10M","-0.51%"
"05/30/2025","1,420.90","1,418.00","1,430.60","1,409.70","13.79M","0.22%"
"05/29/2025","1,417.80","1,412.10","1,420.00","1,408.60","13.77M","0.35%"
"05/28/2025","1,412.90","1,420.10","1,422.60","1,410.70","5.94M","-0.65%"
"05/27/2025","1,422.10","1,426.10","1,437.00","1,413.90","12.64M","-0.89%"
"05/26/2025","1,434.80","1,432.00","1,441.00","1,425.10","4.84M","0.56%"
"05/23/2025","1,426.80","1,406.60","1,433.80","1,406.60","6.47M","1.23%"
"05/22/2025","1,409.40","1,421.20","1,423.80","1,396.90","12.13M","-1.39%"
"05/21/2025","1,429.20","1,423.90","1,436.20","1,418.10","6.14M","0.32%"
"05/20/2025","1,424.60","1,438.20","1,445.00","1,421.80","11.27M","-1.12%"
"05/19/2025","1,440.80","1,452.10","1,454.60","1,438.20","6.20M","-1.07%"
"05/16/2025","1,456.40","1,453.20","1,461.00","1,447.30","9.04M","0.15%"
"05/15/2025","1,454.20","1,425.00","1,461.40","1,412.70","20.18M","2.09%"
"05/14/2025","1,424.40","1,420.00","1,429.90","1,415.50","5.57M","0.61%"
"05/13/2025","1,415.70","1,433.50","1,447.70","1,412.40","11.41M","-1.45%"
"05/12/2025","1,436.50","1,400.00","1,439.00","1,400.00","10.67M","4.31%"
"05/09/2025","1,377.20","1,385.50","1,394.80","1,374.50","13.67M","-2.12%"
"05/08/2025","1,407.00","1,404.10","1,420.80","1,398.00","16.11M","0.07%"
"05/07/2025","1,406.00","1,420.90","1,424.40","1,402.70","13.44M","-1.05%"
"05/06/2025","1,420.90","1,431.00","1,432.00","1,410.60","14.08M","-0.73%"
"05/05/2025","1,431.30","1,431.00","1,439.50","1,426.90","12.69M","0.63%"
"05/02/2025","1,422.40","1,414.00","1,426.70","1,409.10","17.54M","1.24%"
"04/30/2025","1,405.00","1,402.00","1,412.40","1,369.00","25.48M","0.38%"
"04/29/2025","1,399.70","1,371.00","1,410.90","1,370.00","32.54M","2.26%"
"04/28/2025","1,368.80","1,340.00","1,374.60","1,320.20","31.10M","5.26%"
"04/25/2025","1,300.40","1,303.50","1,325.20","1,288.10","14.43M","-0.09%"
"04/24/2025","1,301.60","1,292.40","1,304.50","1,290.30","10.47M","0.12%"
"04/23/2025","1,300.00","1,297.00","1,306.00","1,285.40","10.48M","0.68%"
"04/22/2025","1,291.20","1,300.00","1,303.90","1,286.30","13.05M","-0.33%"
"04/21/2025","1,295.50","1,270.00","1,300.90","1,267.00","10.43M","1.65%"
"04/17/2025","1,274.50","1,240.20","1,280.20","1,227.60","15.40M","2.84%"
"04/16/2025","1,239.30","1,234.10","1,240.90","1,229.00","8.25M","-0.06%"
"04/15/2025","1,240.10","1,251.00","1,251.00","1,237.10","13.38M","1.74%"
"04/11/2025","1,218.95","1,195.15","1,222.65","1,195.15","11.22M","2.83%"
"04/09/2025","1,185.35","1,169.50","1,189.80","1,168.00","10.22M","0.27%"
"04/08/2025","1,182.20","1,172.00","1,196.60","1,163.30","19.56M","1.42%"
"04/07/2025","1,165.70","1,132.20","1,171.25","1,114.85","22.16M","-3.24%"
"04/04/2025","1,204.70","1,241.10","1,245.45","1,193.15","17.91M","-3.52%"
"04/03/2025","1,248.70","1,233.05","1,251.80","1,233.05","7.43M","-0.20%"
"04/02/2025","1,251.15","1,247.55","1,255.55","1,243.90","10.14M","-0.12%"
"04/01/2025","1,252.60","1,264.60","1,277.90","1,249.30","12.10M","-1.76%"
"03/28/2025","1,275.10","1,280.00","1,295.75","1,269.00","18.15M","-0.24%"
"03/27/2025","1,278.20","1,278.15","1,285.00","1,271.30","15.03M","0.40%"
"03/26/2025","1,273.05","1,291.00","1,293.80","1,268.75","12.07M","-0.96%"
"03/25/2025","1,285.45","1,307.70","1,307.70","1,282.60","13.71M","-1.28%"
"03/24/2025","1,302.10","1,291.00","1,306.00","1,284.25","20.30M","2.02%"
"03/21/2025","1,276.35","1,275.00","1,281.00","1,270.10","21.78M","0.57%"
"03/20/2025","1,269.15","1,251.85","1,273.00","1,250.05","15.97M","1.76%"
"03/19/2025","1,247.15","1,241.05","1,253.25","1,238.80","16.16M","0.67%"
"03/18/2025","1,238.80","1,244.70","1,248.35","1,235.00","15.75M","0.00%"
"03/17/2025","1,238.85","1,242.15","1,257.40","1,233.10","16.64M","-0.73%"
"03/13/2025","1,247.90","1,260.05","1,264.15","1,243.85","9.51M","-0.73%"
"03/12/2025","1,257.05","1,258.00","1,263.00","1,244.00","11.98M","0.78%"
"03/11/2025","1,247.30","1,240.00","1,249.50","1,229.75","10.09M","0.72%"
"03/10/2025","1,238.40","1,245.00","1,258.00","1,235.40","11.93M","-0.91%"
"03/07/2025","1,249.80","1,216.00","1,254.80","1,212.00","16.47M","3.32%"
"03/06/2025","1,209.60","1,197.00","1,213.95","1,185.15","14.47M","2.89%"
"03/05/2025","1,175.60","1,161.00","1,183.00","1,157.00","8.66M","1.18%"
"03/04/2025","1,161.90","1,162.20","1,174.00","1,159.55","11.38M","-0.80%"
"03/03/2025","1,171.25","1,204.00","1,206.45","1,156.00","17.94M","-2.40%"
"02/28/2025","1,200.10","1,202.00","1,217.35","1,193.30","23.01M","-0.58%"
"02/27/2025","1,207.10","1,212.80","1,215.00","1,200.65","11.51M","0.26%"
"02/25/2025","1,204.00","1,211.00","1,221.00","1,201.50","11.55M","-0.87%"
"02/24/2025","1,214.55","1,216.55","1,223.25","1,210.50","7.17M","-1.11%"
"02/21/2025","1,228.15","1,228.70","1,240.00","1,222.15","6.90M","-0.39%"
"02/20/2025","1,233.00","1,223.95","1,239.35","1,222.00","7.80M","0.45%"
"02/19/2025","1,227.45","1,219.50","1,232.75","1,217.55","6.22M","0.17%"
"02/18/2025","1,225.40","1,224.85","1,229.90","1,216.10","6.67M","0.04%"
"02/17/2025","1,224.90","1,211.10","1,227.50","1,204.50","8.17M","0.63%"
"02/14/2025","1,217.25","1,219.00","1,224.00","1,205.45","10.30M","0.09%"
"02/13/2025","1,216.10","1,217.05","1,228.00","1,212.00","8.51M","-0.04%"
"02/12/2025","1,216.55","1,219.45","1,226.90","1,193.35","21.13M","-1.48%"
"02/11/2025","1,234.85","1,264.55","1,264.55","1,230.10","8.86M","-1.50%"
"02/10/2025","1,253.65","1,264.50","1,266.50","1,245.55","6.97M","-1.03%"
"02/07/2025","1,266.70","1,276.15","1,283.70","1,262.00","8.76M","-1.16%"
"02/06/2025","1,281.55","1,273.70","1,288.00","1,270.35","9.96M","0.26%"
"02/05/2025","1,278.20","1,282.65","1,290.50","1,276.70","10.11M","-0.54%"
"02/04/2025","1,285.20","1,248.05","1,288.80","1,246.60","16.69M","3.15%"
"02/03/2025","1,245.90","1,251.00","1,256.00","1,237.55","9.25M","-1.48%"
"02/01/2025","1,264.60","1,265.10","1,270.55","1,241.00","7.12M","-0.04%"
"01/31/2025","1,265.10","1,255.85","1,267.00","1,249.00","6.58M","0.96%"
"01/30/2025","1,253.05","1,235.55","1,257.00","1,232.40","9.27M","1.42%"
"01/29/2025","1,235.50","1,236.00","1,242.75","1,228.05","5.93M","0.09%"
"01/28/2025","1,234.40","1,238.00","1,244.75","1,218.50","10.57M","0.41%"
"01/27/2025","1,229.35","1,239.10","1,240.45","1,220.00","9.54M","-1.36%"
"01/24/2025","1,246.30","1,266.00","1,273.00","1,243.50","14.24M","-1.37%"
"01/23/2025","1,263.65","1,270.00","1,277.35","1,261.60","8.72M","-1.05%"
"01/22/2025","1,277.10","1,278.30","1,282.90","1,268.70","10.27M","0.27%"
"01/21/2025","1,273.70","1,310.50","1,313.00","1,270.20","14.56M","-2.43%"
"01/20/2025","1,305.45","1,316.00","1,316.00","1,300.25","14.04M","0.24%"
"01/17/2025","1,302.35","1,322.25","1,326.00","1,285.00","29.37M","2.83%"
"01/16/2025","1,266.45","1,258.90","1,275.00","1,251.30","14.12M","1.14%"
"01/15/2025","1,252.20","1,244.95","1,257.00","1,241.85","9.58M","1.09%"
"01/14/2025","1,238.75","1,244.10","1,253.35","1,227.25","13.10M","-0.09%"
"01/13/2025","1,239.85","1,230.00","1,245.25","1,226.40","13.76M","-0.17%"
"01/10/2025","1,241.90","1,253.85","1,256.75","1,236.00","8.12M","-1.02%"
"01/09/2025","1,254.75","1,267.00","1,269.75","1,248.05","12.79M","-0.85%"
"01/08/2025","1,265.50","1,249.00","1,271.05","1,245.35","19.35M","1.99%"
"01/07/2025","1,240.85","1,222.00","1,244.50","1,221.25","10.07M","1.88%"
"01/06/2025","1,218.00","1,253.95","1,262.00","1,215.00","14.82M","-2.65%"
"01/03/2025","1,251.15","1,243.90","1,262.05","1,235.50","15.52M","0.75%"
"01/02/2025","1,241.80","1,221.25","1,244.45","1,220.00","15.49M","1.68%"
"01/01/2025","1,221.25","1,214.85","1,226.30","1,211.60","5.89M","0.48%"
"12/31/2024","1,215.45","1,208.00","1,219.10","1,206.15","6.41M","0.39%"
"12/30/2024","1,210.70","1,216.40","1,223.20","1,208.10","8.82M","-0.85%"
"12/27/2024","1,221.05","1,218.30","1,227.90","1,217.00","7.00M","0.37%"
"12/26/2024","1,216.55","1,224.25","1,227.70","1,214.25","10.02M","-0.51%"
"12/24/2024","1,222.75","1,222.30","1,233.55","1,221.00","6.73M","0.04%"
"12/23/2024","1,222.30","1,215.00","1,227.20","1,213.20","10.05M","1.41%"
"12/20/2024","1,205.30","1,224.00","1,239.50","1,201.50","20.31M","-2.04%"
"12/19/2024","1,230.45","1,239.00","1,244.90","1,229.00","14.24M","-1.82%"
"12/18/2024","1,253.25","1,240.65","1,259.95","1,240.65","12.67M","0.64%"
"12/17/2024","1,245.30","1,261.05","1,263.90","1,242.80","17.46M","-1.81%"
"12/16/2024","1,268.30","1,275.00","1,281.00","1,266.55","9.49M","-0.36%"
"12/13/2024","1,272.85","1,260.00","1,275.20","1,239.60","28.63M","0.79%"
"12/12/2024","1,262.90","1,270.00","1,278.20","1,260.60","20.91M","-1.20%"
"12/11/2024","1,278.20","1,285.00","1,290.00","1,276.05","11.72M","-0.52%"
"12/10/2024","1,284.85","1,289.25","1,294.90","1,280.20","16.04M","-0.80%"
"12/09/2024","1,295.15","1,303.00","1,315.00","1,293.10","14.65M","-1.25%"
"12/06/2024","1,311.55","1,323.90","1,323.90","1,310.00","9.04M","-0.79%"
"12/05/2024","1,322.05","1,314.35","1,329.95","1,306.15","16.86M","1.00%"
"12/04/2024","1,308.95","1,326.00","1,328.40","1,304.05","19.61M","-1.08%"
"12/03/2024","1,323.30","1,317.00","1,326.80","1,307.00","16.87M","1.08%"
"12/02/2024","1,309.15","1,288.00","1,311.35","1,277.05","11.02M","1.31%"
"11/29/2024","1,292.20","1,280.00","1,299.50","1,275.25","13.20M","1.68%"
"11/28/2024","1,270.80","1,289.95","1,296.60","1,269.05","15.03M","-1.73%"
"11/27/2024","1,293.20","1,293.50","1,303.85","1,286.00","9.57M","-0.19%"
"11/26/2024","1,295.70","1,294.95","1,297.85","1,284.20","9.25M","0.68%"
"11/25/2024","1,287.00","1,290.00","1,304.45","1,282.45","28.92M","1.71%"
"11/22/2024","1,265.40","1,229.40","1,268.85","1,222.45","20.47M","3.47%"
"11/21/2024","1,223.00","1,241.65","1,243.95","1,217.25","19.43M","-1.50%"
"11/19/2024","1,241.65","1,260.75","1,281.50","1,235.15","14.18M","-1.51%"
"11/18/2024","1,260.75","1,267.60","1,272.90","1,243.90","13.62M","-0.54%"
