"Date","Price","Open","High","Low","Vol.","Change %"
"01/25/2019","730.35","728.00","737.90","724.25","5.54M","-0.23%"
"01/24/2019","732.00","728.10","736.10","721.00","7.43M","0.60%"
"01/23/2019","727.65","738.29","738.54","725.21","7.21M","-1.84%"
"01/22/2019","741.28","737.20","744.91","729.99","6.72M","0.05%"
"01/21/2019","740.93","734.16","746.89","729.99","8.13M","1.92%"
"01/18/2019","726.95","726.01","732.18","722.33","5.90M","-0.33%"
"01/17/2019","729.34","731.78","734.96","725.11","6.90M","-0.47%"
"01/16/2019","732.77","725.91","733.77","724.52","9.66M","1.40%"
"01/15/2019","722.63","703.33","726.01","703.33","19.67M","3.52%"
"01/14/2019","698.06","703.13","706.32","692.15","19.31M","2.13%"
"01/11/2019","683.50","680.20","685.50","672.50","12.28M","0.56%"
"01/10/2019","679.70","681.60","682.00","672.55","9.57M","0.53%"
"01/09/2019","676.10","686.20","689.80","664.00","18.13M","0.90%"
"01/08/2019","670.05","674.95","677.45","668.55","8.62M","-0.25%"
"01/07/2019","671.70","665.00","673.60","661.50","8.05M","1.61%"
"01/04/2019","661.05","671.75","673.90","651.00","7.89M","-1.21%"
"01/03/2019","669.15","672.00","677.00","663.10","6.83M","0.01%"
"01/02/2019","669.05","666.00","674.00","662.05","7.42M","0.60%"
"01/01/2019","665.05","660.95","666.30","654.15","2.94M","0.93%"
"12/31/2018","658.95","660.00","662.00","655.80","3.37M","0.30%"
"12/28/2018","656.95","663.35","663.50","653.30","4.74M","0.02%"
"12/27/2018","656.80","652.75","663.25","649.00","15.33M","1.98%"
"12/26/2018","644.05","647.00","647.00","637.35","6.18M","-0.76%"
"12/24/2018","649.00","657.00","658.80","647.60","8.38M","0.43%"
"12/21/2018","646.20","659.50","659.50","643.45","12.80M","-3.13%"
"12/20/2018","667.05","660.00","671.55","656.40","11.71M","0.33%"
"12/19/2018","664.85","671.55","671.55","661.10","8.30M","-1.74%"
"12/18/2018","676.60","686.50","686.50","674.55","8.02M","-2.56%"
"12/17/2018","694.40","711.85","711.85","692.75","4.78M","-1.65%"
"12/14/2018","706.05","697.45","713.70","694.40","9.56M","1.19%"
"12/13/2018","697.75","682.00","700.00","680.00","7.52M","2.84%"
"12/12/2018","678.50","677.10","680.65","670.60","6.93M","0.59%"
"12/11/2018","674.50","669.20","681.90","660.60","7.12M","0.79%"
"12/10/2018","669.20","669.90","683.80","665.20","5.12M","-1.99%"
"12/07/2018","682.80","672.00","685.75","665.60","5.55M","2.14%"
"12/06/2018","668.50","676.10","685.45","664.55","8.04M","-1.89%"
"12/05/2018","681.40","683.00","683.65","672.50","5.18M","-0.56%"
"12/04/2018","685.25","672.55","688.25","671.30","7.83M","2.22%"
"12/03/2018","670.35","673.15","679.00","665.95","8.26M","0.43%"
"11/30/2018","667.45","661.00","672.00","660.95","10.45M","0.97%"
"11/29/2018","661.05","671.00","674.90","658.80","13.40M","-0.80%"
"11/28/2018","666.40","640.95","668.70","640.00","17.72M","4.30%"
"11/27/2018","638.90","625.50","641.00","625.30","12.29M","2.81%"
"11/26/2018","621.45","621.00","628.00","599.85","15.08M","0.11%"
"11/22/2018","620.75","622.25","628.15","616.75","6.63M","0.27%"
"11/21/2018","619.10","640.00","640.05","612.10","14.36M","-3.48%"
"11/20/2018","641.40","651.70","656.00","640.10","5.38M","-1.58%"
"11/19/2018","651.70","659.00","662.00","649.25","6.02M","0.13%"
"11/16/2018","650.85","659.90","662.50","644.20","8.58M","-0.85%"
"11/15/2018","656.40","654.00","666.00","646.70","5.51M","0.49%"
"11/14/2018","653.20","665.70","665.70","640.50","7.32M","-1.88%"
"11/13/2018","665.70","663.50","667.75","656.30","4.14M","0.23%"
"11/12/2018","664.20","666.00","676.40","662.30","7.12M","0.71%"
"11/09/2018","659.50","679.00","679.00","655.50","9.69M","-2.37%"
"11/07/2018","675.50","673.00","677.50","672.00","758.96K","1.36%"
"11/06/2018","666.45","667.90","675.00","660.65","6.98M","0.07%"
"11/05/2018","666.00","663.50","668.60","657.00","5.80M","0.57%"
"11/02/2018","662.25","665.95","675.80","660.10","6.65M","-0.67%"
"11/01/2018","666.70","689.70","689.70","659.60","5.86M","-2.87%"
"10/31/2018","686.40","663.90","692.95","663.05","11.95M","4.06%"
"10/30/2018","659.60","641.10","663.80","637.45","8.79M","2.30%"
"10/29/2018","644.75","633.70","650.55","631.50","7.14M","1.76%"
"10/26/2018","633.60","645.30","648.70","629.90","5.46M","-2.34%"
"10/25/2018","648.75","643.00","656.35","636.25","8.27M","-0.16%"
"10/24/2018","649.80","663.00","666.50","647.15","7.06M","-1.19%"
"10/23/2018","657.60","675.95","682.00","653.30","9.04M","-3.29%"
"10/22/2018","679.95","688.70","695.05","673.80","6.67M","-0.53%"
"10/19/2018","683.55","687.00","687.70","678.00","10.42M","-3.09%"
"10/17/2018","705.35","710.00","721.80","701.35","20.36M","1.45%"
"10/16/2018","695.25","710.00","713.90","689.40","11.59M","-0.51%"
"10/15/2018","698.80","688.60","705.00","681.50","6.22M","2.95%"
"10/12/2018","678.80","676.40","684.05","661.50","8.91M","0.81%"
"10/11/2018","673.35","685.00","692.90","663.30","10.99M","-3.87%"
"10/10/2018","700.45","719.90","719.90","695.40","8.87M","-2.41%"
"10/09/2018","717.75","717.10","722.40","702.65","6.78M","0.46%"
"10/08/2018","714.45","725.05","728.70","709.25","7.26M","-1.40%"
"10/05/2018","724.60","713.00","731.50","709.30","8.54M","2.46%"
"10/04/2018","707.20","728.50","729.75","702.50","6.17M","-2.92%"
"10/03/2018","728.50","743.80","751.95","726.30","7.79M","-2.43%"
"10/01/2018","746.65","737.50","754.90","733.00","8.25M","2.27%"
"09/28/2018","730.05","721.00","734.55","715.20","7.49M","0.72%"
"09/27/2018","724.80","722.00","730.80","717.45","14.59M","0.97%"
"09/26/2018","717.85","731.20","731.85","712.00","6.60M","-1.15%"
"09/25/2018","726.20","718.25","736.00","717.00","9.60M","1.11%"
"09/24/2018","718.25","706.50","729.95","706.50","8.64M","1.84%"
"09/21/2018","705.30","713.85","717.40","692.00","14.35M","-2.01%"
"09/19/2018","719.75","727.00","727.00","713.20","4.85M","0.09%"
"09/18/2018","719.10","730.00","730.00","717.00","7.73M","-0.94%"
"09/17/2018","725.95","735.00","740.00","724.60","5.43M","-1.06%"
"09/14/2018","733.70","741.90","745.00","729.05","7.90M","-1.24%"
"09/12/2018","742.90","744.40","746.50","736.25","4.64M","1.17%"
"09/11/2018","734.30","735.90","744.75","732.00","6.96M","0.47%"
"09/10/2018","730.85","737.75","747.00","729.40","5.63M","-0.27%"
"09/07/2018","732.80","734.35","735.15","723.80","6.51M","0.78%"
"09/06/2018","727.15","732.55","735.50","724.10","5.60M","-0.38%"
"09/05/2018","729.90","741.95","744.05","725.40","8.66M","-0.98%"
"09/04/2018","737.15","722.00","748.50","716.00","15.37M","2.79%"
"09/03/2018","717.12","724.50","733.95","715.00","10.98M","-0.48%"
"08/31/2018","720.55","712.55","727.15","710.55","10.88M","1.76%"
"08/30/2018","708.10","706.40","710.77","698.08","11.51M","0.43%"
"08/29/2018","705.05","716.80","716.80","702.58","5.65M","-1.02%"
"08/28/2018","712.35","708.60","719.20","705.75","6.50M","0.66%"
"08/27/2018","707.70","691.50","709.98","690.70","7.01M","2.69%"
"08/24/2018","689.15","698.25","700.95","688.05","7.05M","-1.37%"
"08/23/2018","698.70","696.50","700.75","692.67","7.72M","0.97%"
"08/21/2018","691.98","695.00","698.00","686.88","8.36M","-0.02%"
"08/20/2018","692.12","694.00","703.98","686.75","16.10M","-3.22%"
"08/17/2018","715.17","715.45","718.83","711.50","6.39M","0.06%"
"08/16/2018","714.77","707.48","717.45","705.62","6.63M","1.51%"
"08/14/2018","704.15","706.98","712.27","702.00","6.15M","-0.03%"
"08/13/2018","704.38","695.00","704.92","689.35","9.98M","1.68%"
"08/10/2018","692.73","692.90","694.50","686.52","4.78M","0.40%"
"08/09/2018","689.98","686.83","694.73","686.83","6.41M","1.26%"
"08/08/2018","681.38","685.90","686.25","676.65","3.99M","-0.38%"
"08/07/2018","683.98","687.00","689.98","680.33","7.35M","0.54%"
"08/06/2018","680.33","683.02","687.50","673.75","6.18M","-0.25%"
"08/03/2018","682.05","683.10","683.10","678.00","3.97M","0.77%"
"08/02/2018","676.83","679.80","683.38","675.08","5.94M","-0.03%"
"08/01/2018","677.02","681.90","684.23","675.50","4.68M","-0.81%"
"07/31/2018","682.55","674.27","685.00","667.77","7.94M","1.04%"
"07/30/2018","675.50","685.00","686.50","674.00","6.41M","-1.64%"
"07/27/2018","686.73","686.60","694.50","684.15","6.49M","0.02%"
"07/26/2018","686.62","689.27","695.20","684.60","7.36M","-0.76%"
"07/25/2018","691.88","689.50","696.90","682.73","6.94M","0.48%"
"07/24/2018","688.58","687.20","691.20","678.00","6.17M","1.56%"
"07/23/2018","677.98","676.08","684.00","668.12","7.68M","0.58%"
"07/20/2018","674.05","663.00","683.58","660.65","11.71M","2.38%"
"07/19/2018","658.35","661.50","665.95","654.55","5.12M","-0.44%"
"07/18/2018","661.27","669.90","671.70","657.00","6.92M","-0.40%"
"07/17/2018","663.95","664.85","674.75","656.35","11.16M","-0.37%"
"07/16/2018","666.42","658.70","692.20","643.85","35.34M","1.17%"
"07/13/2018","658.70","657.50","665.80","649.17","19.50M","1.78%"
"07/12/2018","647.17","663.05","663.55","642.23","13.27M","-1.98%"
"07/11/2018","660.23","658.77","671.05","645.67","11.90M","1.46%"
"07/10/2018","650.70","654.25","657.73","647.15","5.97M","0.20%"
"07/09/2018","649.42","648.50","651.50","639.52","6.64M","1.14%"
"07/06/2018","642.12","645.12","650.92","634.50","11.22M","0.02%"
"07/05/2018","642.00","673.55","673.62","634.05","17.02M","-4.55%"
"07/04/2018","672.60","676.02","676.33","669.42","5.03M","-0.63%"
"07/03/2018","676.88","665.95","678.95","665.88","8.13M","1.43%"
"07/02/2018","667.35","657.00","670.00","657.00","4.83M","2.10%"
"06/29/2018","653.60","649.02","657.50","641.62","9.97M","1.36%"
"06/28/2018","644.80","638.15","649.00","638.12","11.00M","1.54%"
"06/27/2018","635.00","641.98","646.73","632.80","6.95M","-0.61%"
"06/26/2018","638.92","634.50","641.95","633.12","4.48M","0.42%"
"06/25/2018","636.23","628.58","639.40","627.00","7.73M","1.97%"
"06/22/2018","623.92","621.50","627.75","620.60","4.34M","0.10%"
"06/21/2018","623.27","622.98","628.25","618.00","5.80M","0.27%"
"06/20/2018","621.58","624.25","626.17","619.00","5.37M","0.13%"
"06/19/2018","620.80","631.50","631.70","619.02","7.55M","-2.04%"
"06/18/2018","633.70","642.00","645.62","631.17","8.21M","-1.08%"
"06/15/2018","640.62","618.50","645.75","617.50","19.96M","3.35%"
"06/14/2018","619.85","626.50","626.50","617.05","7.60M","-1.98%"
"06/13/2018","632.40","628.43","636.96","628.43","5.77M","1.30%"
"06/12/2018","624.31","627.91","630.64","620.32","7.84M","-0.31%"
"06/11/2018","626.25","627.81","630.02","622.60","5.17M","0.19%"
"06/08/2018","625.08","619.11","626.05","618.14","6.46M","0.61%"
"06/07/2018","621.31","614.14","624.07","614.14","6.68M","1.21%"
"06/06/2018","613.87","607.79","615.91","605.24","4.04M","1.36%"
"06/05/2018","605.64","616.13","616.13","603.73","4.71M","-1.50%"
"06/04/2018","614.84","605.76","616.62","601.25","4.27M","1.52%"
"06/01/2018","605.61","610.37","618.24","603.83","5.00M","-0.89%"
"05/31/2018","611.07","601.10","616.13","600.38","19.72M","1.66%"
"05/30/2018","601.10","603.73","609.56","598.07","6.32M","-0.41%"
"05/29/2018","603.58","602.26","608.46","598.37","3.39M","0.19%"
"05/28/2018","602.44","610.67","611.47","598.27","5.74M","-1.13%"
"05/25/2018","609.33","610.23","619.43","605.61","8.90M","0.60%"
"05/24/2018","605.71","594.30","608.96","594.30","9.74M","3.05%"
"05/23/2018","587.80","592.81","599.09","586.12","9.54M","-0.75%"
"05/22/2018","592.24","582.89","594.30","582.35","5.64M","1.22%"
"05/21/2018","585.12","585.15","589.54","580.41","8.48M","-0.31%"
"05/18/2018","586.96","586.86","588.62","581.90","7.14M","0.03%"
"05/17/2018","586.81","593.31","594.03","582.17","9.52M","-0.59%"
"05/16/2018","590.31","588.97","594.30","587.60","6.21M","-0.38%"
"05/15/2018","592.59","589.39","599.26","589.39","5.61M","0.44%"
"05/14/2018","589.99","587.53","591.08","580.41","4.43M","0.73%"
"05/11/2018","585.74","581.55","586.96","578.45","3.31M","1.09%"
"05/10/2018","579.42","583.39","586.86","576.86","3.18M","-0.23%"
"05/09/2018","580.76","579.17","583.83","576.94","3.78M","0.44%"
"05/08/2018","578.20","584.33","584.33","575.97","5.72M","-1.48%"
"05/07/2018","586.86","585.99","590.33","583.14","4.64M","0.84%"
"05/04/2018","581.95","587.85","588.35","572.97","6.02M","-0.80%"
"05/03/2018","586.64","593.93","597.63","583.44","5.33M","-1.21%"
"05/02/2018","593.83","594.75","596.09","585.87","10.30M","-0.21%"
"04/30/2018","595.05","586.22","599.24","585.69","5.51M","1.21%"
"04/27/2018","587.95","585.37","591.13","582.49","7.66M","0.74%"
"04/26/2018","583.61","582.40","586.19","575.45","11.30M","1.39%"
"04/25/2018","575.62","571.48","580.91","568.11","11.59M","0.51%"
"04/24/2018","572.72","587.85","593.51","570.54","8.53M","-2.80%"
"04/23/2018","589.19","579.42","602.44","573.09","21.83M","0.79%"
"04/20/2018","584.60","565.03","592.17","564.02","24.27M","4.03%"
"04/19/2018","561.98","557.59","565.43","557.15","8.53M","0.61%"
"04/18/2018","558.56","557.02","562.92","552.56","10.43M","0.07%"
"04/17/2018","558.19","559.08","559.28","553.13","10.40M","-0.71%"
"04/16/2018","562.16","546.68","565.53","546.68","24.75M","-3.26%"
"04/13/2018","581.13","582.40","588.30","570.61","21.23M","0.76%"
"04/12/2018","576.74","560.30","581.78","558.09","17.04M","3.41%"
"04/11/2018","557.72","554.62","561.31","553.87","9.03M","0.98%"
"04/10/2018","552.33","551.64","557.84","548.36","8.93M","0.19%"
"04/09/2018","551.27","558.09","558.48","548.94","7.20M","-1.40%"
"04/06/2018","559.08","567.02","568.51","556.65","5.94M","-1.79%"
"04/05/2018","569.27","565.31","571.13","560.12","7.76M","2.08%"
"04/04/2018","557.69","567.51","567.79","555.61","4.81M","-1.42%"
"04/03/2018","565.75","562.90","567.29","559.63","4.08M","0.29%"
"04/02/2018","564.12","566.02","570.27","556.25","8.07M","0.47%"
"03/28/2018","561.46","570.86","570.86","558.71","12.56M","-1.92%"
"03/27/2018","572.47","575.45","576.10","570.54","3.80M","-0.11%"
"03/26/2018","573.09","578.87","578.87","567.51","8.93M","-1.06%"
"03/23/2018","579.22","569.00","582.30","566.69","12.01M","0.54%"
"03/22/2018","576.10","577.68","584.11","573.12","6.81M","-0.53%"
"03/21/2018","579.17","580.41","583.14","576.54","7.69M","0.25%"
"03/20/2018","577.71","569.80","580.41","569.80","8.55M","1.55%"
"03/19/2018","568.88","577.43","585.62","566.84","7.53M","-2.15%"
"03/16/2018","581.35","586.36","586.56","580.04","17.95M","-0.90%"
"03/15/2018","586.61","585.37","589.54","581.40","6.10M","0.14%"
"03/14/2018","585.77","585.37","590.63","579.96","4.43M","-0.25%"
"03/13/2018","587.26","585.47","593.81","582.97","8.58M","-0.16%"
"03/12/2018","588.22","583.39","591.25","581.28","7.68M","1.92%"
"03/09/2018","577.14","576.62","578.43","573.24","4.22M","0.58%"
"03/08/2018","573.79","569.99","578.33","569.99","6.09M","1.10%"
"03/07/2018","567.56","572.97","575.45","564.56","6.37M","-0.63%"
"03/06/2018","571.16","576.72","578.13","567.31","6.69M","-0.39%"
"03/05/2018","573.42","575.82","580.81","567.14","8.10M","-0.42%"
"03/01/2018","575.82","580.21","580.21","573.49","6.58M","-1.01%"
"02/28/2018","581.70","569.30","590.08","566.79","17.27M","1.95%"
"02/27/2018","570.59","567.98","572.30","558.41","6.62M","1.02%"
"02/26/2018","564.83","570.99","572.99","562.73","5.08M","-1.48%"
"02/23/2018","573.29","577.19","578.43","568.88","9.46M","-0.44%"
"02/22/2018","575.82","568.28","577.43","565.75","17.86M","1.16%"
"02/21/2018","569.20","569.25","571.43","565.53","13.77M","0.92%"
"02/20/2018","564.02","547.55","570.24","547.55","7.19M","0.46%"
"02/19/2018","561.44","559.77","563.54","555.76","6.46M","0.33%"
"02/16/2018","559.60","558.09","566.35","554.66","9.89M","1.22%"
"02/15/2018","552.85","547.17","560.42","547.17","7.99M","1.52%"
"02/14/2018","544.57","548.66","554.27","540.82","8.35M","-0.46%"
"02/12/2018","547.07","553.03","555.91","544.59","6.29M","-0.57%"
"02/09/2018","550.22","554.62","555.76","548.66","4.38M","-2.21%"
"02/08/2018","562.68","557.00","568.70","553.90","8.81M","2.27%"
"02/07/2018","550.18","553.62","557.99","547.45","8.34M","0.12%"
"02/06/2018","549.53","545.66","559.75","543.28","10.55M","-2.68%"
"02/05/2018","564.64","565.53","572.90","563.47","9.86M","-0.44%"
"02/02/2018","567.14","563.17","576.89","560.62","10.24M","-0.12%"
"02/01/2018","567.81","566.62","574.41","554.89","13.01M","-0.49%"
"01/31/2018","570.61","575.03","578.72","566.60","9.21M","-1.74%"
"01/30/2018","580.73","584.83","586.91","576.79","8.63M","-1.04%"
"01/29/2018","586.81","578.70","593.43","578.03","10.82M","0.64%"
"01/25/2018","583.09","586.36","587.06","576.57","13.55M","-0.88%"
"01/24/2018","588.25","582.79","605.74","579.17","20.60M","0.74%"
"01/23/2018","583.93","572.97","589.34","572.97","15.40M","2.36%"
"01/22/2018","570.49","561.63","573.94","561.56","9.65M","0.57%"
"01/19/2018","567.24","568.01","569.45","563.54","5.99M","-0.80%"
"01/18/2018","571.83","568.01","577.88","561.61","13.20M","0.05%"
"01/17/2018","571.53","558.01","576.34","557.10","26.15M","2.60%"
"01/16/2018","557.02","536.38","562.95","536.38","22.65M","3.86%"
"01/15/2018","536.33","535.76","542.19","528.37","10.65M","0.25%"
"01/12/2018","535.00","538.64","538.69","531.08","18.02M","0.25%"
"01/11/2018","533.68","523.49","537.45","523.49","16.78M","2.24%"
"01/10/2018","522.00","519.29","523.86","512.47","9.47M","1.05%"
"01/09/2018","516.59","515.92","518.35","510.41","9.95M","0.51%"
"01/08/2018","513.96","508.43","515.43","506.02","5.59M","2.38%"
"01/05/2018","502.03","503.67","509.17","499.05","11.03M","-0.34%"
"01/04/2018","503.72","506.50","506.50","500.84","8.95M","-0.58%"
"01/03/2018","506.64","510.22","511.75","505.31","6.85M","-0.82%"
"01/02/2018","510.81","514.56","516.91","507.49","6.11M","-0.37%"
"01/01/2018","512.72","514.78","518.15","510.96","5.43M","-0.82%"
"12/29/2017","516.94","511.01","520.29","510.96","6.60M","0.85%"
"12/28/2017","512.57","510.96","515.92","507.88","8.43M","-0.10%"
"12/27/2017","513.07","509.97","515.47","509.67","6.97M","-0.13%"
"12/26/2017","513.74","510.96","516.67","507.49","10.81M","-0.36%"
"12/22/2017","515.60","504.02","518.30","504.02","12.91M","1.69%"
"12/21/2017","507.02","503.42","510.44","495.28","11.06M","0.61%"
"12/20/2017","503.94","498.61","505.31","496.57","4.19M","1.18%"
"12/19/2017","498.04","504.73","504.98","495.85","7.12M","-1.24%"
"12/18/2017","504.31","501.98","511.31","498.96","4.04M","-0.62%"
"12/15/2017","507.44","502.53","509.17","501.96","10.38M","0.97%"
"12/14/2017","502.58","498.68","503.52","495.73","6.02M","0.93%"
"12/13/2017","497.94","501.49","505.50","494.91","5.36M","-0.67%"
"12/12/2017","501.29","497.07","503.02","497.07","9.32M","0.52%"
"12/11/2017","498.71","493.57","499.50","493.08","5.14M","0.34%"
"12/08/2017","497.00","496.57","499.55","493.60","5.98M","0.21%"
"12/07/2017","495.98","490.62","497.52","488.93","7.55M","0.96%"
"12/06/2017","491.27","488.64","493.15","488.14","7.49M","0.61%"
"12/05/2017","488.31","488.81","497.57","485.66","9.98M","-0.10%"
"12/04/2017","488.81","486.16","494.49","480.48","17.81M","2.77%"
"12/01/2017","475.64","485.86","487.74","474.77","4.09M","-1.77%"
"11/30/2017","484.22","490.84","490.84","480.38","17.27M","-0.67%"
"11/29/2017","487.50","489.95","492.08","486.31","3.84M","-0.20%"
"11/28/2017","488.49","493.30","496.03","486.80","4.62M","-1.41%"
"11/27/2017","495.46","499.40","499.40","492.75","6.02M","-1.07%"
"11/24/2017","500.82","491.56","505.65","491.22","18.62M","1.85%"
"11/23/2017","491.74","481.94","493.32","480.70","11.89M","2.58%"
"11/22/2017","479.36","479.51","481.72","477.87","6.08M","0.00%"
"11/21/2017","479.34","476.88","481.94","476.26","5.36M","0.59%"
"11/20/2017","476.51","480.70","481.69","474.87","5.66M","-1.07%"
"11/17/2017","481.67","488.88","488.88","478.79","8.06M","-1.76%"
"11/16/2017","490.32","472.17","494.04","470.53","15.69M","3.84%"
"11/15/2017","472.17","468.87","473.01","468.55","7.02M","0.28%"
"11/14/2017","470.83","472.24","473.68","467.93","5.73M","-0.30%"
"11/13/2017","472.24","477.25","480.90","470.95","5.02M","-1.05%"
"11/10/2017","477.25","475.64","478.39","471.27","6.59M","0.79%"
"11/09/2017","473.51","472.76","477.72","470.41","4.72M","0.23%"
"11/08/2017","472.42","476.36","477.15","470.03","5.37M","-0.33%"
"11/07/2017","474.00","459.49","476.23","459.29","13.44M","2.88%"
"11/06/2017","460.71","457.95","463.83","457.71","5.07M","0.22%"
"11/03/2017","459.69","454.90","461.30","454.88","3.70M","0.41%"
"11/02/2017","457.83","457.90","459.37","456.39","4.69M","-0.45%"
"11/01/2017","459.89","458.87","461.05","458.03","5.63M","0.56%"
"10/31/2017","457.31","458.87","461.35","456.39","9.95M","-2.36%"
"10/30/2017","468.35","473.58","473.58","466.83","12.97M","-0.24%"
"10/27/2017","469.46","473.75","475.09","468.30","8.52M","-0.11%"
"10/26/2017","469.96","467.31","472.17","466.36","33.66M","1.29%"
"10/25/2017","463.98","455.90","468.64","454.04","13.98M","0.95%"
"10/24/2017","459.62","469.29","469.61","457.19","14.53M","-1.38%"
"10/23/2017","466.07","461.35","467.31","460.41","9.15M","1.35%"
"10/19/2017","459.84","461.35","462.34","458.97","1.09M","0.28%"
"10/18/2017","458.55","460.81","461.35","457.86","7.23M","-0.66%"
"10/17/2017","461.60","464.73","464.73","461.10","5.63M","-0.91%"
"10/16/2017","465.82","464.30","467.31","462.84","5.76M","0.96%"
"10/13/2017","461.40","462.74","463.09","460.14","7.18M","0.30%"
"10/12/2017","460.01","461.35","463.51","456.17","10.28M","-0.37%"
"10/11/2017","461.70","464.06","465.32","460.36","5.98M","-0.51%"
"10/10/2017","464.06","466.29","466.29","461.13","7.14M","1.25%"
"10/09/2017","458.33","456.39","460.86","453.42","3.50M","0.41%"
"10/06/2017","456.47","448.45","457.38","448.43","8.57M","1.90%"
"10/05/2017","447.98","446.47","448.93","445.97","8.61M","0.38%"
"10/04/2017","446.27","447.96","449.15","445.06","4.99M","-0.44%"
"10/03/2017","448.23","451.48","452.42","447.26","4.95M","0.41%"
"09/29/2017","446.42","445.48","447.66","443.99","5.71M","0.43%"
"09/28/2017","444.49","444.54","448.40","443.64","17.54M","-0.42%"
"09/27/2017","446.37","449.50","450.39","444.04","6.00M","-0.67%"
"09/26/2017","449.40","444.98","450.64","443.64","7.37M","1.18%"
"09/25/2017","444.16","446.97","447.44","441.06","9.09M","-0.33%"
"09/22/2017","445.63","450.51","451.55","440.52","17.60M","-1.24%"
"09/21/2017","451.21","453.91","454.04","450.51","8.20M","-0.34%"
"09/20/2017","452.77","454.90","454.90","450.17","5.77M","0.05%"
"09/19/2017","452.55","450.44","454.41","448.21","6.03M","0.35%"
"09/18/2017","450.98","451.43","455.28","449.60","8.48M","0.09%"
"09/15/2017","450.56","442.65","453.04","442.60","13.46M","1.78%"
"09/14/2017","442.70","438.78","444.78","437.34","13.70M","0.98%"
"09/13/2017","438.41","439.28","440.32","437.04","11.48M","-0.03%"
"09/12/2017","438.56","437.81","440.39","435.95","17.24M","0.61%"
"09/11/2017","435.90","441.71","442.40","433.40","13.79M","-0.63%"
"09/08/2017","438.68","445.97","445.97","437.59","8.60M","-1.28%"
"09/07/2017","444.36","446.47","446.72","442.68","6.24M","0.02%"
"09/06/2017","444.29","446.47","446.62","441.51","7.74M","-0.70%"
"09/05/2017","447.41","447.46","448.95","445.11","9.78M","0.19%"
"09/04/2017","446.57","456.89","456.94","443.25","10.18M","-2.15%"
"09/01/2017","456.37","454.38","459.32","451.43","8.43M","0.55%"
"08/31/2017","453.89","460.76","460.83","452.87","15.02M","-1.26%"
"08/30/2017","459.69","464.92","465.82","458.43","16.15M","-0.09%"
"08/29/2017","460.09","467.03","467.31","459.14","13.37M","-1.44%"
"08/28/2017","466.81","468.27","473.23","465.32","40.71M","3.16%"
"08/24/2017","452.50","451.43","455.52","447.64","42.38M","2.17%"
"08/23/2017","442.90","436.55","448.31","433.52","61.28M","1.99%"
"08/22/2017","434.27","444.09","445.01","426.63","49.24M","0.23%"
"08/21/2017","433.27","458.38","458.38","431.59","90.41M","-5.40%"
"08/18/2017","458.00","504.96","504.96","438.63","164.40M","-9.56%"
"08/17/2017","506.42","498.56","510.59","495.11","25.78M","4.68%"
"08/16/2017","483.78","487.15","489.18","480.70","6.18M","-0.64%"
"08/14/2017","486.88","490.13","490.72","484.74","3.82M","-0.63%"
"08/11/2017","489.98","484.17","494.59","481.00","6.54M","0.66%"
"08/10/2017","486.78","481.15","489.88","480.87","9.14M","1.23%"
"08/09/2017","480.87","480.03","483.13","478.49","3.92M","0.57%"
"08/08/2017","478.14","480.45","481.32","473.78","6.00M","-0.46%"
"08/07/2017","480.33","487.89","488.02","479.06","6.07M","-1.58%"
"08/04/2017","488.02","490.13","490.62","484.20","5.35M","-0.02%"
"08/03/2017","488.14","491.61","495.46","486.28","4.64M","-0.94%"
"08/02/2017","492.78","499.05","502.40","489.73","4.26M","-1.21%"
"08/01/2017","498.83","501.53","504.51","495.26","7.69M","-0.56%"
"07/31/2017","501.63","492.06","506.84","489.50","19.16M","1.39%"
"07/28/2017","494.76","484.17","497.57","477.38","11.10M","2.71%"
"07/27/2017","481.72","494.09","498.06","479.61","12.68M","-2.31%"
"07/26/2017","493.13","495.14","495.58","491.32","6.87M","0.02%"
"07/25/2017","493.03","491.12","495.58","489.23","7.15M","0.33%"
"07/24/2017","491.39","487.89","493.10","487.45","6.13M","1.07%"
"07/21/2017","486.21","482.68","487.42","481.89","5.98M","1.10%"
"07/20/2017","480.92","485.81","486.08","479.68","6.81M","-1.06%"
"07/19/2017","486.08","486.88","490.45","480.75","5.89M","-0.58%"
"07/18/2017","488.93","489.16","498.46","486.70","8.26M","0.16%"
"07/17/2017","488.17","483.68","492.11","483.18","7.70M","1.24%"
"07/14/2017","482.21","495.81","499.48","479.24","22.48M","-0.51%"
"07/13/2017","484.69","484.79","487.87","478.27","5.17M","0.48%"
"07/12/2017","482.36","483.65","486.90","480.58","6.28M","-0.31%"
"07/11/2017","483.85","474.57","490.87","474.57","11.54M","1.91%"
"07/10/2017","474.77","468.79","510.41","464.97","1.70M","2.31%"
"07/07/2017","464.03","468.22","469.02","462.87","5.78M","-1.23%"
"07/06/2017","469.79","468.79","474.75","468.40","3.83M","-0.41%"
"07/05/2017","471.72","475.74","475.74","468.99","4.23M","-1.17%"
"07/04/2017","477.30","473.18","481.20","470.98","5.17M","1.08%"
"07/03/2017","472.22","466.86","473.75","463.63","5.09M","1.75%"
"06/30/2017","464.11","461.75","465.32","460.86","4.22M","0.58%"
"06/29/2017","461.45","461.45","470.26","459.67","15.91M","0.60%"
"06/28/2017","458.72","462.74","462.84","456.89","5.91M","-0.25%"
"06/27/2017","459.89","468.79","470.28","458.25","6.90M","-1.72%"
