origin,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,origin_idx
2022-01-19,6.85,8.78,0.20643292140081476,0.0,0.00030932279324286907,0.08069752163069091,1.5983513204261597,1.5335157303166103,0.9610445466773294,0.9636965324815208,21.121538646403028,17.593792293805834,0.9963,False,False,False,0.2633300759078878,0.3147696683874985,0.0011548768825315747,3.072193886129955,260
2022-04-13,8.78,8.55,-0.3472725038982058,0.0,0.0009030471996895802,0.12286233898047934,0.2573620419301065,0.2709620789338717,0.12087657089866966,0.11781349896590854,3.5116009981716134,3.5422355494014655,0.40215,True,True,True,0.3999545556004116,0.4034436844420804,0.0013386266283987869,-0.22340590392314488,320
2022-07-18,8.55,9.13,0.5742283526078922,0.0,0.003849662181329454,0.16043852947259554,0.3947734271507546,0.3836842280800369,0.2755115567240862,0.27122026068509175,4.512416144192156,4.153206696652251,0.66345,True,True,True,0.5277679700809539,0.4857551691990937,0.0033891095382254655,0.3850992007966035,380
2022-10-11,9.13,9.1,0.012070716721931376,0.0,0.0073381291285443484,0.1371191996160447,0.2715322611115796,0.33167686167523225,0.040441982916623154,0.05718411544782054,4.073632608765475,4.688850295886443,0.4704,True,True,True,0.4461810086271057,0.5135652021781426,0.005573271175601802,-0.0775194884624561,440
2023-01-06,9.1,10.48,-0.03639184024897894,0.0,0.010206642911232335,0.11778219203175633,0.801698831848413,0.7566990103728585,0.6433456105240323,0.6459430926698451,3.5143724247326356,4.65085391801506,0.8849,False,True,True,0.38619477194864127,0.5110828481335231,0.010253711972740165,1.1121173769931432,500
2023-04-03,10.48,10.64,0.17123452447832416,0.0,0.011344441301750722,0.13245138898353284,0.3014469036961729,0.37940495614846315,0.02330060830323255,0.018058874334956343,4.55310915005326,5.375914733797238,0.5148,True,True,True,0.43445697996691407,0.5129689631485914,0.010820494598619668,0.028745366493097925,560
2023-07-05,10.64,11.2,0.7734294976906474,0.0,0.011911307999916229,0.13800362536218286,0.37353190717201556,0.39075787766272474,0.22287091977175422,0.2127321742667032,4.820965854880546,4.877655845495408,0.6277,True,True,True,0.45309829463163026,0.45842630126836537,0.010738548915083745,0.28536921609326144,620
2023-10-02,11.2,10.02,0.9453648783469815,0.0,0.012476828284059131,0.13714530309989953,0.8084271677482033,0.7879835353136906,0.6604160458701802,0.6479451189924816,5.0875233975623395,4.841291938280468,0.16415,False,True,True,0.4542431604966375,0.43225820877504184,0.012574293905389444,-0.902746999933386,680
2023-12-27,10.02,11.28,-0.41547944711185836,0.0,0.012476828284059131,0.11744923628928965,0.6814575288188484,0.6721143423962463,0.5707086322634582,0.574830942793878,3.842459903924574,4.259880386665911,0.8371,False,True,True,0.38347903232780184,0.4251377631403105,0.011834604338631038,0.9022734031928195,740
2024-03-22,11.28,11.56,0.1884303216719938,0.0,0.012476828284059131,0.12389141446556592,0.31077281660346556,0.3132534990961129,0.06470863011526529,0.07077132418044041,4.617770676843152,4.346700137367137,0.5399,True,True,True,0.409376833053471,0.38534575685878875,0.013349533667506241,0.09720438613287988,800
2024-06-26,11.56,12.96,0.34760350755207986,0.0,0.012476828284059131,0.12376350404149715,0.7480080591591666,0.7482102206528058,0.6276000817520622,0.6344810892305937,4.7238565704686195,4.2902305782569155,0.81305,False,True,True,0.4086381116322335,0.3711272126519823,0.012525937413138122,0.8228596966815988,860
2024-09-18,12.96,13.26,0.438918748397803,0.0,0.012476828284059131,0.11016075051697205,0.3161227269922834,0.33337786867216046,0.07263404703875143,0.07256014152752588,4.649724019114085,4.653800846386204,0.54455,True,True,True,0.35877500147485225,0.359089571480417,0.011939190271797573,0.09447526002398864,920
2024-12-13,13.26,17.04,0.6540594799807218,0.0,0.010776221763062992,0.11312234029145721,2.754308331924074,2.7869137784540725,1.8126816683670253,1.8112664028828132,24.298299117480198,28.195187645912956,0.9799,False,False,False,0.3693253657924644,0.34302153116268247,0.011661890140720166,2.12190902576754,980
2025-03-11,17.04,20.0,0.7341999622706382,0.0,0.010206642911232335,0.129033985444808,1.7462874602226277,1.816724792937228,1.3892827208191,1.4048502430074201,7.21457671757212,6.125985988800647,0.89125,False,True,True,0.42339065243967844,0.35950622000003796,0.010647567978978811,1.162190788144978,1040
2025-06-09,20.0,21.06,0.6912462641465736,0.0,0.010206642911232335,0.10937488546726327,0.6192680129151307,0.6586788755825757,0.4246857022784525,0.43254902654513394,7.146398048074243,7.506189671979545,0.6595,True,True,True,0.35731990240371214,0.37530948359897726,0.010531429772154599,0.3788492217713758,1100
2025-09-02,21.06,19.66,-1.7306587566158669,0.0,0.010206642911232335,0.12192030454771152,1.0066288148303868,0.9898714241083417,0.8261693497667899,0.7889212585550869,8.465234507583684,8.35242510264533,0.2365,False,True,True,0.40195795382638577,0.396601381891991,0.011981894564747408,-0.6479317386147719,1160
2025-11-26,19.66,26.58,-1.3160246020474051,0.0,0.009063381144394363,0.12592770711823964,5.272153081409794,5.202791801885311,3.371511679240845,3.3936688847341614,53.23454936408228,51.21112169067926,0.987,False,False,False,0.41476325069381814,0.42725941648669435,0.009001863759832585,2.322837158839341,1220
2026-02-23,26.58,20.46,1.961705673459596,0.0,0.008489685049532068,0.13314166268364447,4.639387915591522,4.606713094855161,3.1430748761320437,3.158352272165505,35.13662297517045,34.194429367251544,0.0232,False,False,False,0.4276968028391661,0.44353938262732817,0.006250931236421842,-2.0292444330751187,1280
